OrderID,CustomerID,ProductID,DateKey,RegionID,Quantity,UnitPrice,Discount,PaymentMethod,DeliveryStatus,Revenue
ORD-00616,CUST-0254,PROD-006,20230323,2,1,5043.4,0.23,Credit Card,Delivered,3883.42
ORD-00645,CUST-0494,PROD-008,20220114,3,1,8155.51,0.2,Credit Card,Delivered,6524.41
ORD-00659,CUST-0380,PROD-006,20240427,1,1,1706.78,0.21,Credit Card,Delivered,1348.36
ORD-00741,CUST-0113,PROD-008,20240915,2,1,6678.98,0.29,Credit Card,Delivered,4742.08
ORD-00767,CUST-0200,PROD-009,20230622,1,1,18869.67,0.07,Credit Card,Delivered,17548.79
ORD-00780,CUST-0087,PROD-003,20241105,1,1,18984.36,0.01,Credit Card,Delivered,18794.52
ORD-00792,CUST-0152,PROD-001,20220509,1,1,5197.79,0.29,Credit Card,Delivered,3690.43
ORD-00832,CUST-0463,PROD-006,20241030,1,1,15097.57,0.28,Credit Card,Delivered,10870.25
ORD-00833,CUST-0434,PROD-010,20230806,4,1,17305.29,0.04,Credit Card,Delivered,16613.08
ORD-00875,CUST-0315,PROD-003,20220427,1,1,11073.05,0.12,Credit Card,Delivered,9744.28
ORD-00905,CUST-0149,PROD-002,20230622,4,1,10445.73,0.16,Credit Card,Delivered,8774.41
ORD-00942,CUST-0421,PROD-005,20231225,1,1,7727.86,0.13,Credit Card,Delivered,6723.24
ORD-01006,CUST-0020,PROD-006,20221230,1,1,6582.3,0.21,Credit Card,Delivered,5200.02
ORD-01036,CUST-0188,PROD-003,20230604,3,1,2490.37,0.05,Credit Card,Delivered,2365.85
ORD-01087,CUST-0183,PROD-006,20221209,1,1,15495.46,0.25,Credit Card,Delivered,11621.6
ORD-01096,CUST-0303,PROD-003,20220817,2,1,14054.32,0.27,Credit Card,Delivered,10259.65
ORD-01219,CUST-0070,PROD-006,20240512,1,1,15702.1,0.14,Credit Card,Delivered,13503.81
ORD-01225,CUST-0203,PROD-008,20240820,1,1,12828.88,0.09,Credit Card,Delivered,11674.28
ORD-01271,CUST-0354,PROD-005,20240714,3,1,15414.32,0.26,Credit Card,Delivered,11406.6
ORD-01312,CUST-0243,PROD-007,20231122,3,1,9618.94,0.1,Credit Card,Delivered,8657.05
ORD-01346,CUST-0248,PROD-003,20220825,3,1,17010.88,0.27,Credit Card,Delivered,12417.94
ORD-01392,CUST-0336,PROD-005,20240219,3,1,16930.02,0.23,Credit Card,Delivered,13036.12
ORD-01419,CUST-0012,PROD-008,20240720,2,1,261.81,0.05,Credit Card,Delivered,248.72
ORD-01445,CUST-0281,PROD-007,20230910,3,1,4833.76,0.27,Credit Card,Delivered,3528.64
ORD-01452,CUST-0189,PROD-005,20230326,3,1,14367.02,0.26,Credit Card,Delivered,10631.59
ORD-01566,CUST-0376,PROD-005,20220813,3,1,11850.98,0.17,Credit Card,Delivered,9836.31
ORD-01581,CUST-0344,PROD-007,20230329,1,1,7779.92,0.06,Credit Card,Delivered,7313.12
ORD-01601,CUST-0073,PROD-001,20230107,4,1,3599.54,0.02,Credit Card,Delivered,3527.55
ORD-01643,CUST-0120,PROD-003,20241001,4,1,4789.45,0.02,Credit Card,Delivered,4693.66
ORD-01703,CUST-0132,PROD-005,20240413,4,1,6438.12,0.2,Credit Card,Delivered,5150.5
ORD-01741,CUST-0093,PROD-003,20240131,1,1,432.95,0.18,Credit Card,Delivered,355.02
ORD-01787,CUST-0423,PROD-010,20240224,4,1,16448.42,0.18,Credit Card,Delivered,13487.7
ORD-01790,CUST-0039,PROD-001,20230715,4,1,5319.97,0.27,Credit Card,Delivered,3883.58
ORD-01805,CUST-0332,PROD-006,20241101,3,1,3978.03,0.29,Credit Card,Delivered,2824.4
ORD-01846,CUST-0084,PROD-010,20220824,3,1,17626.6,0.23,Credit Card,Delivered,13572.48
ORD-01888,CUST-0268,PROD-009,20220126,4,1,3345.28,0.12,Credit Card,Delivered,2943.85
ORD-01922,CUST-0354,PROD-008,20220126,2,1,5885.61,0.15,Credit Card,Delivered,5002.77
ORD-01973,CUST-0392,PROD-004,20240709,2,1,18754.83,0.02,Credit Card,Delivered,18379.73
ORD-00021,CUST-0305,PROD-006,20230910,1,1,6613.13,0.13,Debit Card,Delivered,5753.42
ORD-00054,CUST-0012,PROD-009,20220720,1,1,9073.59,0.28,Debit Card,Delivered,6532.98
ORD-00055,CUST-0490,PROD-008,20230606,3,1,5633.37,0.18,Debit Card,Delivered,4619.36
ORD-00078,CUST-0151,PROD-004,20220725,2,1,8177.22,0.12,Debit Card,Delivered,7195.95
ORD-00081,CUST-0301,PROD-006,20230316,1,1,10948.26,0.21,Debit Card,Delivered,8649.13
ORD-00089,CUST-0498,PROD-010,20230425,2,1,3262.76,0.27,Debit Card,Delivered,2381.81
ORD-00142,CUST-0169,PROD-003,20231210,1,1,10835.95,0.13,Debit Card,Delivered,9427.28
ORD-00175,CUST-0143,PROD-006,20240620,1,1,3923.56,0.07,Debit Card,Delivered,3648.91
ORD-00177,CUST-0076,PROD-002,20240112,2,1,13234.02,0.02,Debit Card,Delivered,12969.34
ORD-00325,CUST-0208,PROD-003,20230812,3,1,1173.34,0.14,Debit Card,Delivered,1009.07
ORD-00342,CUST-0458,PROD-003,20220814,2,1,4442.58,0.21,Debit Card,Delivered,3509.64
ORD-00402,CUST-0353,PROD-007,20231123,2,1,10378.8,0.03,Debit Card,Delivered,10067.44
ORD-00423,CUST-0264,PROD-001,20220306,2,1,17891.98,0.06,Debit Card,Delivered,16818.46
ORD-00428,CUST-0300,PROD-009,20240707,2,1,17298.82,0.09,Debit Card,Delivered,15741.93
ORD-00437,CUST-0258,PROD-009,20231113,3,1,16517.07,0.23,Debit Card,Delivered,12718.14
ORD-00444,CUST-0116,PROD-010,20220419,3,1,12262.07,0.17,Debit Card,Delivered,10177.52
ORD-00555,CUST-0163,PROD-001,20221120,2,1,2809.85,0.16,Debit Card,Delivered,2360.27
ORD-00566,CUST-0025,PROD-010,20241010,2,1,6891.81,0.3,Debit Card,Delivered,4824.27
ORD-00579,CUST-0238,PROD-004,20231117,3,1,14102.85,0.1,Debit Card,Delivered,12692.56
ORD-00594,CUST-0025,PROD-008,20231209,3,1,4608.45,0.09,Debit Card,Delivered,4193.69
ORD-00635,CUST-0463,PROD-007,20240220,3,1,10974.77,0.26,Debit Card,Delivered,8121.33
ORD-00648,CUST-0080,PROD-006,20230121,1,1,15429.56,0.25,Debit Card,Delivered,11572.17
ORD-00667,CUST-0178,PROD-006,20221121,2,1,8276.12,0.27,Debit Card,Delivered,6041.57
ORD-00669,CUST-0485,PROD-001,20230324,3,1,13587.61,0.18,Debit Card,Delivered,11141.84
ORD-00699,CUST-0065,PROD-001,20241107,1,1,8166.94,0.01,Debit Card,Delivered,8085.27
ORD-00770,CUST-0401,PROD-005,20220306,1,1,16957.1,0.26,Debit Card,Delivered,12548.25
ORD-00775,CUST-0467,PROD-004,20220418,3,1,4585.72,0.21,Debit Card,Delivered,3622.72
ORD-00788,CUST-0109,PROD-009,20230430,3,1,16961.38,0.16,Debit Card,Delivered,14247.56
ORD-00825,CUST-0223,PROD-004,20221014,3,1,9327.2,0.12,Debit Card,Delivered,8207.94
ORD-00827,CUST-0256,PROD-002,20241202,1,1,10921.82,0.05,Debit Card,Delivered,10375.73
ORD-00846,CUST-0255,PROD-005,20221011,4,1,10497.64,0.23,Debit Card,Delivered,8083.18
ORD-00860,CUST-0400,PROD-009,20220411,1,1,1695.98,0.28,Debit Card,Delivered,1221.11
ORD-00887,CUST-0435,PROD-010,20230511,1,1,6021.27,0.14,Debit Card,Delivered,5178.29
ORD-00899,CUST-0268,PROD-002,20220604,3,1,2385.81,0.03,Debit Card,Delivered,2314.24
ORD-00903,CUST-0149,PROD-010,20230615,3,1,5435.21,0.11,Debit Card,Delivered,4837.34
ORD-00906,CUST-0126,PROD-007,20231230,3,1,18502.22,0.21,Debit Card,Delivered,14616.75
ORD-00915,CUST-0203,PROD-006,20220626,4,1,16607.61,0.14,Debit Card,Delivered,14282.54
ORD-00922,CUST-0348,PROD-001,20241205,2,1,14566.25,0.15,Debit Card,Delivered,12381.31
ORD-01075,CUST-0486,PROD-010,20221218,4,1,15861.88,0.2,Debit Card,Delivered,12689.5
ORD-01124,CUST-0259,PROD-010,20241013,1,1,8867.99,0.14,Debit Card,Delivered,7626.47
ORD-01210,CUST-0250,PROD-001,20231017,3,1,2937.86,0.17,Debit Card,Delivered,2438.42
ORD-01238,CUST-0313,PROD-003,20241228,4,1,9938.77,0.22,Debit Card,Delivered,7752.24
ORD-01259,CUST-0178,PROD-009,20240917,2,1,8543.26,0.07,Debit Card,Delivered,7945.23
ORD-01273,CUST-0442,PROD-003,20240503,2,1,4380.93,0.17,Debit Card,Delivered,3636.17
ORD-01353,CUST-0500,PROD-008,20220224,3,1,4110.23,0.01,Debit Card,Delivered,4069.13
ORD-01360,CUST-0379,PROD-001,20230524,2,1,12062.17,0.25,Debit Card,Delivered,9046.63
ORD-01399,CUST-0040,PROD-008,20220928,1,1,12206.91,0.28,Debit Card,Delivered,8788.98
ORD-01406,CUST-0416,PROD-010,20231003,4,1,5701.09,0.25,Debit Card,Delivered,4275.82
ORD-01435,CUST-0223,PROD-010,20231219,3,1,8914.94,0.22,Debit Card,Delivered,6953.65
ORD-01456,CUST-0372,PROD-010,20220502,1,1,1519.23,0.03,Debit Card,Delivered,1473.65
ORD-01459,CUST-0134,PROD-007,20221114,1,1,1396.64,0.19,Debit Card,Delivered,1131.28
ORD-01482,CUST-0248,PROD-004,20231224,3,1,17970.67,0.26,Debit Card,Delivered,13298.3
ORD-01580,CUST-0424,PROD-003,20230704,1,1,16592.66,0.18,Debit Card,Delivered,13605.98
ORD-01612,CUST-0437,PROD-002,20230903,2,1,9962.1,0.08,Debit Card,Delivered,9165.13
ORD-01629,CUST-0443,PROD-006,20220818,3,1,8072.32,0.05,Debit Card,Delivered,7668.7
ORD-01710,CUST-0076,PROD-008,20220106,4,1,565.44,0.24,Debit Card,Delivered,429.73
ORD-01764,CUST-0353,PROD-009,20241117,1,1,7337.17,0.2,Debit Card,Delivered,5869.74
ORD-01770,CUST-0192,PROD-006,20230818,1,1,2358.2,0.09,Debit Card,Delivered,2145.96
ORD-01798,CUST-0127,PROD-005,20230510,1,1,19078.03,0.11,Debit Card,Delivered,16979.45
ORD-01831,CUST-0340,PROD-010,20221116,2,1,8805.23,0.24,Debit Card,Delivered,6691.97
ORD-01851,CUST-0243,PROD-009,20241121,3,1,7728.78,0.05,Debit Card,Delivered,7342.34
ORD-01859,CUST-0202,PROD-001,20231128,3,1,9402.73,0.09,Debit Card,Delivered,8556.48
ORD-01934,CUST-0048,PROD-007,20220416,3,1,9624.44,0.21,Debit Card,Delivered,7603.31
ORD-01969,CUST-0369,PROD-003,20220908,4,1,5046.83,0.02,Debit Card,Delivered,4945.89
ORD-00004,CUST-0276,PROD-006,20221112,4,5,9254.87,0.22,Cash on Delivery,Delivered,36093.99
ORD-00010,CUST-0064,PROD-010,20220509,3,5,10840.86,0.12,Cash on Delivery,Delivered,47699.78
ORD-00029,CUST-0390,PROD-005,20230505,2,5,13251.28,0.23,Cash on Delivery,Delivered,51017.43
ORD-00063,CUST-0482,PROD-001,20230723,4,5,3621.84,0.27,Cash on Delivery,Delivered,13219.72
ORD-00169,CUST-0129,PROD-002,20231028,4,5,12203.09,0.22,Cash on Delivery,Delivered,47592.05
ORD-00199,CUST-0450,PROD-009,20240117,3,5,8646.52,0.23,Cash on Delivery,Delivered,33289.1
ORD-00213,CUST-0153,PROD-002,20230515,4,5,4451.94,0.14,Cash on Delivery,Delivered,19143.34
ORD-00346,CUST-0069,PROD-001,20240809,4,5,10213.7,0.28,Cash on Delivery,Delivered,36769.32
ORD-00403,CUST-0164,PROD-005,20220910,4,5,16617.8,0.15,Cash on Delivery,Delivered,70625.65
ORD-00409,CUST-0070,PROD-001,20241016,2,5,16595.26,0.01,Cash on Delivery,Delivered,82146.54
ORD-00518,CUST-0407,PROD-007,20240207,2,5,7405.21,0.12,Cash on Delivery,Delivered,32582.92
ORD-00525,CUST-0406,PROD-003,20230703,4,5,4391.99,0.23,Cash on Delivery,Delivered,16909.16
ORD-00536,CUST-0042,PROD-004,20240227,3,5,16418.33,0.01,Cash on Delivery,Delivered,81270.73
ORD-00539,CUST-0429,PROD-002,20230508,3,5,6437.16,0.24,Cash on Delivery,Delivered,24461.21
ORD-00553,CUST-0399,PROD-010,20230119,4,5,10199.56,0.1,Cash on Delivery,Delivered,45898.02
ORD-00559,CUST-0419,PROD-009,20220702,4,5,10439.58,0.01,Cash on Delivery,Delivered,51675.92
ORD-00597,CUST-0173,PROD-008,20230122,1,5,10649.89,0.06,Cash on Delivery,Delivered,50054.48
ORD-00603,CUST-0092,PROD-009,20240824,2,5,19722.63,0.16,Cash on Delivery,Delivered,82835.05
ORD-00633,CUST-0415,PROD-009,20221218,1,5,8261.85,0.1,Cash on Delivery,Delivered,37178.33
ORD-00637,CUST-0471,PROD-002,20230630,3,5,10043.65,0.18,Cash on Delivery,Delivered,41178.97
ORD-00679,CUST-0014,PROD-006,20230614,1,5,16233.81,0.19,Cash on Delivery,Delivered,65746.93
ORD-00750,CUST-0060,PROD-002,20220930,4,5,16252.27,0.22,Cash on Delivery,Delivered,63383.85
ORD-00758,CUST-0232,PROD-006,20231211,4,5,13341.35,0.17,Cash on Delivery,Delivered,55366.6
ORD-00790,CUST-0408,PROD-010,20240310,4,5,15011.09,0.01,Cash on Delivery,Delivered,74304.9
ORD-00830,CUST-0329,PROD-006,20220927,1,5,1354.28,0.11,Cash on Delivery,Delivered,6026.55
ORD-00843,CUST-0378,PROD-010,20220201,2,5,3420.51,0.28,Cash on Delivery,Delivered,12313.84
ORD-00866,CUST-0010,PROD-009,20230101,3,5,435.05,0.13,Cash on Delivery,Delivered,1892.47
ORD-00893,CUST-0122,PROD-005,20240105,2,5,10789.06,0.17,Cash on Delivery,Delivered,44774.6
ORD-00910,CUST-0238,PROD-003,20230326,1,5,18991.78,0.25,Cash on Delivery,Delivered,71219.17
ORD-00913,CUST-0236,PROD-003,20220930,2,5,16915.35,0.2,Cash on Delivery,Delivered,67661.4
ORD-00919,CUST-0235,PROD-008,20230721,1,5,5954.73,0.14,Cash on Delivery,Delivered,25605.34
ORD-00935,CUST-0499,PROD-002,20241230,4,5,6510.21,0.26,Cash on Delivery,Delivered,24087.78
ORD-00944,CUST-0353,PROD-002,20220309,3,5,13330.33,0.27,Cash on Delivery,Delivered,48655.7
ORD-00978,CUST-0473,PROD-008,20241108,3,5,7099.86,0.12,Cash on Delivery,Delivered,31239.38
ORD-01050,CUST-0186,PROD-001,20220824,2,5,7707.39,0.24,Cash on Delivery,Delivered,29288.08
ORD-01081,CUST-0432,PROD-001,20240422,1,5,7634.87,0.24,Cash on Delivery,Delivered,29012.51
ORD-01168,CUST-0182,PROD-010,20230511,2,5,6397.9,0.15,Cash on Delivery,Delivered,27191.08
ORD-01258,CUST-0161,PROD-003,20230117,1,5,3677.4,0.07,Cash on Delivery,Delivered,17099.91
ORD-01262,CUST-0383,PROD-002,20241210,1,5,10842.96,0.04,Cash on Delivery,Delivered,52046.21
ORD-01299,CUST-0125,PROD-001,20221231,2,5,15590.58,0.05,Cash on Delivery,Delivered,74055.25
ORD-01303,CUST-0344,PROD-008,20230630,2,5,9315.65,0.07,Cash on Delivery,Delivered,43317.77
ORD-01329,CUST-0213,PROD-008,20220405,4,5,14262.82,0.2,Cash on Delivery,Delivered,57051.28
ORD-01332,CUST-0116,PROD-008,20241230,1,5,16989.84,0.27,Cash on Delivery,Delivered,62012.92
ORD-01391,CUST-0263,PROD-004,20231224,2,5,7951.3,0.23,Cash on Delivery,Delivered,30612.5
ORD-01407,CUST-0380,PROD-008,20241206,3,5,17424.14,0.07,Cash on Delivery,Delivered,81022.25
ORD-01422,CUST-0375,PROD-006,20230128,3,5,9561.31,0.24,Cash on Delivery,Delivered,36332.98
ORD-01524,CUST-0124,PROD-007,20231002,4,5,11341.69,0.17,Cash on Delivery,Delivered,47068.01
ORD-01527,CUST-0247,PROD-003,20230601,1,5,2987.26,0.11,Cash on Delivery,Delivered,13293.31
ORD-01538,CUST-0191,PROD-009,20230323,4,5,18094.59,0.2,Cash on Delivery,Delivered,72378.36
ORD-01595,CUST-0284,PROD-010,20240211,4,5,3518.91,0.06,Cash on Delivery,Delivered,16538.88
ORD-01702,CUST-0179,PROD-007,20241217,1,5,12525.81,0.15,Cash on Delivery,Delivered,53234.69
ORD-01712,CUST-0067,PROD-007,20221110,2,5,14194.45,0.1,Cash on Delivery,Delivered,63875.02
ORD-01720,CUST-0361,PROD-005,20230208,1,5,16031.66,0.14,Cash on Delivery,Delivered,68936.14
ORD-01738,CUST-0362,PROD-001,20220116,2,5,1001.66,0.23,Cash on Delivery,Delivered,3856.39
ORD-01757,CUST-0302,PROD-003,20220625,3,5,8760.21,0.02,Cash on Delivery,Delivered,42925.03
ORD-01781,CUST-0041,PROD-001,20220307,2,5,19569.74,0.27,Cash on Delivery,Delivered,71429.55
ORD-01813,CUST-0417,PROD-008,20220109,4,5,4808.06,0.03,Cash on Delivery,Delivered,23319.09
ORD-01842,CUST-0147,PROD-004,20240605,1,5,15766.42,0.24,Cash on Delivery,Delivered,59912.4
ORD-01947,CUST-0007,PROD-004,20240717,4,5,10599.96,0.23,Cash on Delivery,Delivered,40809.85
ORD-01990,CUST-0443,PROD-010,20220513,1,5,15966.74,0.11,Cash on Delivery,Delivered,71051.99
ORD-01992,CUST-0075,PROD-004,20231013,4,5,9169.36,0.2,Cash on Delivery,Delivered,36677.44
ORD-01994,CUST-0260,PROD-010,20230829,2,5,14318.02,0.06,Cash on Delivery,Delivered,67294.69
ORD-00007,CUST-0460,PROD-005,20230227,2,5,8602.9,0.2,Debit Card,Delivered,34411.6
ORD-00061,CUST-0299,PROD-008,20221117,4,5,1583.27,0.27,Debit Card,Delivered,5778.94
ORD-00087,CUST-0375,PROD-006,20220714,3,5,14340.23,0.06,Debit Card,Delivered,67399.08
ORD-00144,CUST-0176,PROD-004,20221003,3,5,3283.88,0.13,Debit Card,Delivered,14284.88
ORD-00184,CUST-0473,PROD-007,20231014,4,5,9529.22,0.22,Debit Card,Delivered,37163.96
ORD-00211,CUST-0221,PROD-004,20240820,2,5,14543.56,0.12,Debit Card,Delivered,63991.66
ORD-00275,CUST-0345,PROD-001,20230821,3,5,13429.98,0.1,Debit Card,Delivered,60434.91
ORD-00283,CUST-0397,PROD-005,20240423,1,5,10234.05,0.1,Debit Card,Delivered,46053.22
ORD-00284,CUST-0159,PROD-010,20240117,4,5,2705.6,0.23,Debit Card,Delivered,10416.56
ORD-00322,CUST-0170,PROD-001,20240901,2,5,10160.75,0.17,Debit Card,Delivered,42167.11
ORD-00358,CUST-0293,PROD-001,20241215,4,5,13495.93,0.18,Debit Card,Delivered,55333.31
ORD-00398,CUST-0494,PROD-004,20230315,2,5,17474.76,0.06,Debit Card,Delivered,82131.37
ORD-00429,CUST-0381,PROD-009,20230506,2,5,18599.37,0.1,Debit Card,Delivered,83697.16
ORD-00486,CUST-0149,PROD-008,20240522,3,5,18288.84,0.16,Debit Card,Delivered,76813.13
ORD-00510,CUST-0475,PROD-005,20230915,2,5,10449.25,0.14,Debit Card,Delivered,44931.78
ORD-00548,CUST-0336,PROD-007,20221121,2,5,15542.69,0.26,Debit Card,Delivered,57507.95
ORD-00592,CUST-0482,PROD-003,20231031,4,5,3065.27,0.24,Debit Card,Delivered,11648.03
ORD-00595,CUST-0079,PROD-004,20241124,2,5,14404.59,0.2,Debit Card,Delivered,57618.36
ORD-00614,CUST-0349,PROD-009,20230903,1,5,14254.13,0.13,Debit Card,Delivered,62005.47
ORD-00673,CUST-0256,PROD-001,20230904,3,5,201.05,0.2,Debit Card,Delivered,804.2
ORD-00707,CUST-0338,PROD-004,20230302,1,5,11867.49,0.12,Debit Card,Delivered,52216.96
ORD-00848,CUST-0266,PROD-003,20230513,1,5,8501.14,0.23,Debit Card,Delivered,32729.39
ORD-00852,CUST-0347,PROD-004,20220113,3,5,10720.35,0.13,Debit Card,Delivered,46633.52
ORD-00863,CUST-0380,PROD-001,20220210,2,5,8307.07,0.14,Debit Card,Delivered,35720.4
ORD-00920,CUST-0345,PROD-003,20231028,2,5,6090.35,0.25,Debit Card,Delivered,22838.81
ORD-00971,CUST-0104,PROD-004,20241107,3,5,12550.32,0.12,Debit Card,Delivered,55221.41
ORD-00997,CUST-0054,PROD-001,20240419,2,5,10739.74,0.18,Debit Card,Delivered,44032.93
ORD-01068,CUST-0211,PROD-001,20220226,3,5,3061.4,0.27,Debit Card,Delivered,11174.11
ORD-01137,CUST-0403,PROD-002,20230812,3,5,3405.53,0.17,Debit Card,Delivered,14132.95
ORD-01153,CUST-0356,PROD-007,20230101,1,5,4542.05,0.25,Debit Card,Delivered,17032.69
ORD-01157,CUST-0126,PROD-001,20241129,1,5,14021.87,0.04,Debit Card,Delivered,67304.98
ORD-01171,CUST-0364,PROD-008,20220807,1,5,9121.53,0.14,Debit Card,Delivered,39222.58
ORD-01177,CUST-0473,PROD-010,20220912,1,5,8885.38,0.17,Debit Card,Delivered,36874.33
ORD-01209,CUST-0338,PROD-008,20230112,3,5,14771.52,0.17,Debit Card,Delivered,61301.81
ORD-01232,CUST-0426,PROD-006,20240211,4,5,15890.64,0,Debit Card,Delivered,79453.2
ORD-01297,CUST-0368,PROD-006,20240330,2,5,16599.82,0.28,Debit Card,Delivered,59759.35
ORD-01315,CUST-0448,PROD-004,20240530,2,5,13293.05,0.01,Debit Card,Delivered,65800.6
ORD-01318,CUST-0277,PROD-008,20220218,3,5,3418.83,0.23,Debit Card,Delivered,13162.5
ORD-01319,CUST-0020,PROD-010,20220310,3,5,19911.23,0.28,Debit Card,Delivered,71680.43
ORD-01320,CUST-0154,PROD-002,20241217,3,5,2553.28,0.16,Debit Card,Delivered,10723.78
ORD-01326,CUST-0143,PROD-006,20230901,2,5,17207.93,0,Debit Card,Delivered,86039.65
ORD-01350,CUST-0044,PROD-001,20231001,4,5,13920.84,0.24,Debit Card,Delivered,52899.19
ORD-01370,CUST-0408,PROD-006,20221010,2,5,1287.12,0.22,Debit Card,Delivered,5019.77
ORD-01393,CUST-0387,PROD-010,20230613,3,5,204.77,0.14,Debit Card,Delivered,880.51
ORD-01444,CUST-0196,PROD-002,20220520,2,5,13404.73,0.15,Debit Card,Delivered,56970.1
ORD-01493,CUST-0338,PROD-001,20240313,2,5,12948.58,0.26,Debit Card,Delivered,47909.75
ORD-01517,CUST-0248,PROD-002,20241102,4,5,19700.46,0.1,Debit Card,Delivered,88652.07
ORD-01532,CUST-0004,PROD-005,20220703,2,5,4796.25,0.12,Debit Card,Delivered,21103.5
ORD-01654,CUST-0035,PROD-007,20230609,1,5,10063.38,0.17,Debit Card,Delivered,41763.03
ORD-01666,CUST-0451,PROD-006,20230501,2,5,13650.47,0.08,Debit Card,Delivered,62792.16
ORD-01669,CUST-0201,PROD-004,20230106,1,5,7644.01,0.12,Debit Card,Delivered,33633.64
ORD-01670,CUST-0445,PROD-006,20241010,3,5,12872.97,0.02,Debit Card,Delivered,63077.55
ORD-01671,CUST-0393,PROD-010,20240502,4,5,9996.93,0.21,Debit Card,Delivered,39487.87
ORD-01695,CUST-0406,PROD-004,20240419,1,5,12661.23,0.07,Debit Card,Delivered,58874.72
ORD-01732,CUST-0262,PROD-001,20240817,1,5,3369.47,0.01,Debit Card,Delivered,16678.88
ORD-01784,CUST-0277,PROD-004,20220208,2,5,1100.63,0.03,Debit Card,Delivered,5338.06
ORD-01820,CUST-0008,PROD-006,20231113,2,5,3495,0.1,Debit Card,Delivered,15727.5
ORD-01850,CUST-0378,PROD-001,20220822,4,5,242.39,0.18,Debit Card,Delivered,993.8
ORD-01907,CUST-0277,PROD-002,20220912,4,5,9074.89,0.13,Debit Card,Delivered,39475.77
ORD-01932,CUST-0360,PROD-006,20240301,2,5,8006.31,0.15,Debit Card,Delivered,34026.82
ORD-01952,CUST-0193,PROD-002,20220219,2,5,8594.33,0.07,Debit Card,Delivered,39963.63
ORD-01968,CUST-0305,PROD-007,20220821,3,5,15435.81,0.07,Debit Card,Delivered,71776.52
ORD-01985,CUST-0434,PROD-010,20231205,1,5,894.29,0.25,Debit Card,Delivered,3353.59
ORD-01988,CUST-0376,PROD-010,20230907,4,5,14834.67,0.06,Debit Card,Delivered,69722.95
ORD-00018,CUST-0485,PROD-001,20240918,3,5,11229.54,0.29,Credit Card,Delivered,39864.87
ORD-00109,CUST-0466,PROD-001,20240426,2,5,16998.67,0.27,Credit Card,Delivered,62045.15
ORD-00127,CUST-0142,PROD-002,20230831,1,5,8615.05,0.27,Credit Card,Delivered,31444.93
ORD-00131,CUST-0361,PROD-008,20230903,1,5,9093.13,0.02,Credit Card,Delivered,44556.34
ORD-00219,CUST-0463,PROD-007,20230910,3,5,9192.52,0.18,Credit Card,Delivered,37689.33
ORD-00256,CUST-0373,PROD-006,20230225,1,5,5243.47,0.14,Credit Card,Delivered,22546.92
ORD-00289,CUST-0426,PROD-009,20220916,4,5,19841.92,0.28,Credit Card,Delivered,71430.91
ORD-00294,CUST-0084,PROD-007,20240609,1,5,1002.08,0.23,Credit Card,Delivered,3858.01
ORD-00300,CUST-0172,PROD-009,20220514,1,5,13161.5,0.21,Credit Card,Delivered,51987.92
ORD-00341,CUST-0164,PROD-010,20240418,1,5,2662.04,0.17,Credit Card,Delivered,11047.47
ORD-00352,CUST-0161,PROD-010,20220620,1,5,8476.38,0.01,Credit Card,Delivered,41958.08
ORD-00355,CUST-0465,PROD-001,20241114,3,5,7134.68,0.11,Credit Card,Delivered,31749.33
ORD-00386,CUST-0487,PROD-009,20230622,4,5,7428.66,0.15,Credit Card,Delivered,31571.8
ORD-00425,CUST-0200,PROD-006,20230919,2,5,6404.71,0.01,Credit Card,Delivered,31703.31
ORD-00448,CUST-0442,PROD-006,20221209,3,5,9120.62,0.15,Credit Card,Delivered,38762.64
ORD-00455,CUST-0311,PROD-001,20220514,4,5,1521.66,0.06,Credit Card,Delivered,7151.8
ORD-00492,CUST-0231,PROD-008,20230626,2,5,6162.95,0.19,Credit Card,Delivered,24959.95
ORD-00495,CUST-0272,PROD-006,20240813,1,5,11674.82,0.11,Credit Card,Delivered,51952.95
ORD-00537,CUST-0166,PROD-004,20240118,1,5,11033.13,0.04,Credit Card,Delivered,52959.02
ORD-00541,CUST-0158,PROD-001,20241102,2,5,19021.76,0.1,Credit Card,Delivered,85597.92
ORD-00557,CUST-0347,PROD-002,20220805,1,5,15083.26,0.27,Credit Card,Delivered,55053.9
ORD-00569,CUST-0253,PROD-007,20220622,3,5,15147.82,0.19,Credit Card,Delivered,61348.67
ORD-00660,CUST-0308,PROD-009,20230318,1,5,5623.51,0.28,Credit Card,Delivered,20244.64
ORD-00680,CUST-0455,PROD-001,20221123,1,5,16776.94,0.04,Credit Card,Delivered,80529.31
ORD-00688,CUST-0405,PROD-009,20220610,4,5,12066.01,0.18,Credit Card,Delivered,49470.64
ORD-00712,CUST-0465,PROD-002,20240201,2,5,8171.71,0.21,Credit Card,Delivered,32278.25
ORD-00722,CUST-0117,PROD-003,20230509,4,5,573.84,0.16,Credit Card,Delivered,2410.13
ORD-00732,CUST-0233,PROD-004,20241224,2,5,9886.09,0.14,Credit Card,Delivered,42510.19
ORD-00756,CUST-0314,PROD-005,20240330,3,5,6333.35,0.04,Credit Card,Delivered,30400.08
ORD-00836,CUST-0292,PROD-006,20240705,4,5,2425.18,0.12,Credit Card,Delivered,10670.79
ORD-00855,CUST-0374,PROD-001,20240912,1,5,11711.06,0.28,Credit Card,Delivered,42159.82
